10 0.04418 0.03697 0.03150 0.02587 0.03998 0.02843 0.10752 0.03214 0.03380 0.07043 0.03618 0.03688 0.05872 0.03755 0.03896 0.04027 0.04150 0.04266 0.04375 0.04478 0.08128 0.04667 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
11 0.07048 0.04614 0.10414 0.03813 0.02510 0.02627 0.01796 0.01788 0.03137 0.01280 0.01147 0.11483 0.01140 0.02650 0.07430 0.29467 0.01393 0.01565 0.02794 0.01904 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
12 0.14053 0.09289 0.16961 0.07269 0.07441 0.11727 0.08655 0.07874 0.08546 0.08186 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
13 0.09237 0.06045 0.06472 0.04786 0.05262 0.06429 0.08805 0.04231 0.04367 0.07091 0.04767 0.05411 0.05156 0.05245 0.05573 0.05504 0.05618 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
14 0.04868 0.02838 0.01772 0.01166 0.01268 0.01314 0.02719 0.00806 0.00903 0.01093 0.00689 0.00782 0.00733 0.00563 0.00461 0.00521 0.00520 0.00500 0.02193 0.00502 0.01767 0.00618 0.04954 0.00789 0.02267 0.03038 0.00891 0.00750 0.00838 0.03495 0.02334 0.01468 0.01079 0.00761 0.12365 0.00914 0.01841 0.01086 0.01391 0.01742 0.10083 0.00990 0.01083 0.01370 0.02890 0.02651 0.02896 0.01479 0.03285 0.02675
15 0.05716 0.05737 0.03782 0.02886 0.03416 0.02153 0.13215 0.01819 0.01822 0.09657 0.01657 0.02157 0.04535 0.01726 0.01740 0.02024 0.01533 0.01465 0.01451 0.01296 0.07470 0.01581 0.19211 0.01949 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
16 0.04896 0.02480 0.03629 0.02513 0.02533 0.04186 0.04321 0.02596 0.02615 0.03671 0.02650 0.04076 0.02680 0.02693 0.03248 0.03123 0.02633 0.02657 0.03983 0.02648 0.02735 0.02689 0.04645 0.02718 0.04707 0.02740 0.02748 0.04790 0.04616 0.03778 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
17 0.05325 0.02285 0.03798 0.01460 0.01030 0.03314 0.02369 0.00809 0.00823 0.02908 0.00805 0.02770 0.00744 0.00660 0.01267 0.01597 0.00678 0.00628 0.01535 0.00671 0.01058 0.00642 0.03473 0.00709 0.02801 0.00733 0.00661 0.03249 0.03176 0.02240 0.04232 0.01073 0.00741 0.00847 0.03073 0.01055 0.04227 0.02341 0.03171 0.01871 0.03441 0.01483 0.01574 0.02040 0.02237 0.01823 0.03009 0.01973 0.02557 0.03015
18 0.02791 0.02470 0.02019 0.01657 0.01398 0.01304 0.16964 0.01405 0.01571 0.11727 0.01394 0.01559 0.26442 0.01880 0.02017 0.02157 0.02291 0.02419 0.02541 0.02659 0.11336 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
19 0.07679 0.07706 0.07752 0.07809 0.08122 0.07937 0.20722 0.08066 0.06368 0.17839 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
20 0.09462 0.05100 0.05004 0.03675 0.04460 0.05981 0.12242 0.04172 0.04451 0.08942 0.04955 0.06922 0.06510 0.05604 0.05798 0.06723 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
21 0.12121 0.06140 0.10385 0.06222 0.06273 0.11137 0.09536 0.05903 0.06019 0.09425 0.06212 0.10627 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
22 0.09198 0.07117 0.06202 0.04957 0.05839 0.06278 0.11156 0.05402 0.05629 0.10290 0.06028 0.07323 0.08065 0.06516 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
23 0.01856 0.02585 0.01428 0.00704 0.01695 0.00563 0.01713 0.00661 0.00794 0.00940 0.00861 0.00922 0.01445 0.01094 0.00695 0.00666 0.00621 0.00657 0.01140 0.00792 0.02297 0.00915 0.03823 0.01025 0.02859 0.05847 0.01817 0.01217 0.01261 0.02845 0.02283 0.01515 0.02868 0.01272 0.07998 0.01364 0.01406 0.01446 0.01485 0.01583 0.08132 0.01593 0.02182 0.02655 0.03882 0.02727 0.02241 0.01769 0.03062 0.02799
24 0.05204 0.03029 0.04356 0.03070 0.02592 0.04453 0.03977 0.01978 0.02105 0.03572 0.01652 0.03146 0.01254 0.01084 0.01652 0.01625 0.01053 0.01092 0.02534 0.01106 0.01527 0.01120 0.04137 0.01265 0.03807 0.01687 0.01526 0.03529 0.03949 0.02693 0.04629 0.02209 0.01855 0.01837 0.04618 0.01637 0.05255 0.02188 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
25 0.05437 0.02795 0.03812 0.02722 0.02720 0.04676 0.05843 0.03002 0.03080 0.04634 0.03218 0.04390 0.03334 0.03386 0.03737 0.03476 0.03515 0.03551 0.05017 0.03614 0.04013 0.03358 0.06798 0.03483 0.06388 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
26 0.04463 0.09650 0.02722 0.02506 0.02113 0.01636 0.21085 0.04302 0.03829 0.11033 0.02389 0.02597 0.15027 0.02984 0.03165 0.03337 0.03502 0.03661 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
27 0.09638 0.07425 0.07740 0.07376 0.08062 0.08663 0.14980 0.07823 0.07917 0.12294 0.08082 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
28 0.01086 0.00693 0.00552 0.00566 0.00613 0.00634 0.07248 0.00470 0.00499 0.06984 0.00555 0.00510 0.06773 0.00325 0.00347 0.00392 0.00436 0.00479 0.00433 0.00370 0.04808 0.00393 0.05303 0.00479 0.07101 0.01701 0.00483 0.00526 0.02632 0.05674 0.04565 0.02718 0.00701 0.00732 0.01650 0.00723 0.00757 0.00789 0.00819 0.04998 0.05255 0.00740 0.00671 0.05964 0.06246 0.01322 0.00543 0.00537 0.00582 0.00625
29 0.02845 0.02352 0.02572 0.01536 0.02483 0.01133 0.03199 0.00973 0.00830 0.01201 0.00765 0.00913 0.01786 0.00787 0.00719 0.00693 0.00801 0.00907 0.01087 0.00707 0.02056 0.00680 0.05000 0.00551 0.03641 0.03302 0.00460 0.00506 0.00676 0.02148 0.07982 0.01619 0.00628 0.00611 0.03843 0.00805 0.00998 0.01001 0.01098 0.02510 0.11547 0.01151 0.01079 0.04551 0.03806 0.02904 0.01781 0.01450 0.01696 0.01628
30 0.04832 0.02200 0.03301 0.02452 0.02607 0.03847 0.05649 0.02739 0.02834 0.04582 0.03004 0.03827 0.03220 0.03218 0.03501 0.03379 0.03392 0.03442 0.04555 0.03530 0.04439 0.03605 0.06980 0.03667 0.06589 0.04608 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
31 0.00630 0.00430 0.00355 0.00381 0.00304 0.00261 0.04654 0.00256 0.00186 0.07866 0.00136 0.00145 0.11960 0.00140 0.00162 0.00185 0.00208 0.00180 0.00204 0.00234 0.03700 0.00144 0.05781 0.00145 0.10566 0.02138 0.00111 0.00111 0.00816 0.13244 0.05284 0.02637 0.00202 0.00220 0.00750 0.00263 0.00283 0.00303 0.00322 0.03489 0.03719 0.00377 0.00393 0.08431 0.05501 0.00811 0.00297 0.00382 0.00341 0.00360
32 0.04633 0.03889 0.02953 0.03172 0.03387 0.03587 0.22124 0.03944 0.04104 0.25165 0.04394 0.05425 0.13225 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
33 0.01790 0.01598 0.01238 0.00864 0.01181 0.00575 0.06025 0.00536 0.00520 0.02512 0.00540 0.00586 0.01342 0.00499 0.00480 0.00471 0.00427 0.00456 0.00424 0.00383 0.02603 0.00433 0.09439 0.00496 0.06315 0.01858 0.00480 0.00558 0.00676 0.05442 0.07343 0.04697 0.00395 0.00604 0.01533 0.00419 0.00385 0.00380 0.00396 0.03219 0.16360 0.00418 0.00445 0.04814 0.02687 0.02886 0.00628 0.00646 0.00515 0.00483
34 0.04065 0.03586 0.04321 0.03005 0.03336 0.03121 0.04664 0.01710 0.01787 0.03080 0.01471 0.01990 0.02857 0.01635 0.01457 0.01393 0.01354 0.01322 0.01597 0.01485 0.03259 0.01712 0.06233 0.01948 0.06317 0.04446 0.01873 0.01995 0.03133 0.04795 0.06272 0.03683 0.02504 0.02591 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
35 0.03328 0.02868 0.02801 0.02148 0.04479 0.01731 0.06939 0.01681 0.01509 0.03234 0.01445 0.01411 0.03824 0.01529 0.01692 0.01849 0.01999 0.02143 0.02199 0.02294 0.05680 0.02554 0.09476 0.02396 0.08289 0.06842 0.02471 0.02338 0.02703 0.06148 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
36 0.00522 0.00480 0.00330 0.00307 0.00261 0.00237 0.02807 0.00292 0.00153 0.02864 0.00108 0.00120 0.04199 0.00102 0.00097 0.00089 0.00084 0.00082 0.00094 0.00106 0.04589 0.00099 0.03684 0.00121 0.03999 0.03117 0.00145 0.00121 0.00306 0.14538 0.05508 0.01917 0.00116 0.00167 0.02829 0.00168 0.00158 0.00168 0.00142 0.07129 0.18089 0.00121 0.00118 0.09559 0.08270 0.00817 0.00221 0.00149 0.00149 0.00151
37 0.00364 0.00298 0.00228 0.00213 0.00168 0.00143 0.03993 0.00265 0.00120 0.03107 0.00107 0.00097 0.04856 0.00106 0.00100 0.00106 0.00107 0.00097 0.00097 0.00103 0.04213 0.00087 0.04549 0.00092 0.06972 0.02621 0.00108 0.00098 0.00301 0.09381 0.03936 0.02861 0.00091 0.00155 0.01031 0.00086 0.00095 0.00086 0.00090 0.08237 0.17721 0.00084 0.00092 0.11084 0.09851 0.00960 0.00107 0.00118 0.00111 0.00107
38 0.03715 0.02838 0.02991 0.02680 0.04359 0.02460 0.06035 0.02515 0.02082 0.03654 0.01970 0.02165 0.03835 0.01443 0.01462 0.01929 0.01804 0.01897 0.02000 0.01962 0.04963 0.02270 0.08027 0.02546 0.07166 0.05447 0.02912 0.03024 0.03711 0.06137 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
39 0.01387 0.01164 0.00898 0.00876 0.01047 0.00839 0.06865 0.00727 0.00662 0.03997 0.00551 0.00595 0.01589 0.00648 0.00608 0.00550 0.00582 0.00645 0.00605 0.00582 0.03261 0.00601 0.09686 0.00664 0.07372 0.02001 0.00606 0.00517 0.00634 0.09313 0.03504 0.06261 0.00499 0.00718 0.01144 0.00625 0.00649 0.00627 0.00601 0.03084 0.08776 0.00544 0.00559 0.04354 0.02550 0.02887 0.00757 0.00606 0.00575 0.00606
40 0.02635 0.02480 0.02269 0.02093 0.03595 0.01990 0.02397 0.01268 0.01159 0.01721 0.00961 0.00862 0.02398 0.01373 0.01134 0.01223 0.01097 0.00984 0.01643 0.01052 0.02382 0.01230 0.04146 0.01294 0.02928 0.03978 0.02029 0.01384 0.01713 0.01896 0.05021 0.01680 0.02732 0.01806 0.06604 0.01921 0.03228 0.02028 0.02079 0.02405 0.08994 0.02063 0.02125 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
41 0.03464 0.02321 0.02083 0.02153 0.04217 0.02595 0.06535 0.02688 0.02816 0.04503 0.02998 0.03108 0.04859 0.03311 0.03404 0.03493 0.03578 0.03659 0.03804 0.03807 0.06109 0.03879 0.08613 0.04009 0.07994 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
42 0.03815 0.03087 0.02392 0.02264 0.03452 0.02026 0.05861 0.02319 0.02450 0.04213 0.02686 0.02794 0.04184 0.02990 0.03081 0.03168 0.03250 0.03328 0.03423 0.03473 0.06324 0.03603 0.08533 0.03718 0.06750 0.06816 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
43 0.07418 0.03440 0.05449 0.03330 0.02925 0.06112 0.06054 0.02575 0.02162 0.04216 0.01797 0.05170 0.02000 0.02131 0.03149 0.02111 0.01466 0.01319 0.03813 0.01252 0.01208 0.01084 0.05626 0.00975 0.05898 0.01087 0.00992 0.08855 0.06387 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
44 0.05199 0.02535 0.03330 0.02569 0.02454 0.04084 0.03906 0.02566 0.02596 0.03963 0.02649 0.03960 0.02693 0.02712 0.02885 0.03323 0.02359 0.02426 0.03923 0.02244 0.02688 0.02389 0.04439 0.02409 0.03832 0.02400 0.02457 0.04575 0.04497 0.03138 0.04798 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
45 0.00960 0.00762 0.00662 0.00628 0.00671 0.00712 0.05258 0.00886 0.00690 0.04498 0.00726 0.00655 0.05003 0.00498 0.00416 0.00412 0.00455 0.00496 0.00535 0.00488 0.03967 0.00478 0.05072 0.00492 0.09040 0.02488 0.00453 0.00429 0.01837 0.08768 0.06246 0.04274 0.00459 0.00518 0.01221 0.00569 0.00602 0.00622 0.00640 0.05981 0.07131 0.00646 0.00678 0.06585 0.05394 0.00000 0.00000 0.00000 0.00000 0.00000
46 0.05778 0.05696 0.05745 0.05397 0.05406 0.05521 0.22983 0.06778 0.05726 0.25080 0.05891 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
47 0.03429 0.01703 0.01475 0.01118 0.01011 0.01041 0.04680 0.00897 0.01009 0.03850 0.00911 0.01349 0.01873 0.01003 0.00847 0.01186 0.01072 0.01084 0.00940 0.01019 0.02903 0.01194 0.07237 0.00989 0.04997 0.01600 0.00984 0.00892 0.02088 0.03849 0.05893 0.03282 0.01427 0.01521 0.03360 0.01463 0.02979 0.01656 0.01744 0.03666 0.06896 0.01984 0.02057 0.03841 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
48 0.07019 0.06706 0.06825 0.06942 0.07054 0.07160 0.21366 0.07353 0.07440 0.22134 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
49 0.03867 0.03881 0.03215 0.03025 0.02359 0.02470 0.17428 0.02702 0.02436 0.20721 0.02718 0.02843 0.19490 0.03066 0.03167 0.03262 0.03350 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
50 0.06921 0.03251 0.03390 0.02359 0.02563 0.04073 0.09152 0.03121 0.03283 0.06918 0.03577 0.05044 0.04061 0.03959 0.04075 0.04729 0.04289 0.04389 0.05083 0.04575 0.06447 0.04741 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
51 0.10459 0.09143 0.14060 0.07944 0.08008 0.09580 0.07581 0.07724 0.09735 0.07822 0.07942 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
52 0.03502 0.02836 0.05642 0.02345 0.01664 0.01481 0.01309 0.01271 0.01496 0.01309 0.01162 0.04479 0.01166 0.02507 0.04010 0.09687 0.00911 0.00818 0.00817 0.02036 0.00959 0.01166 0.01244 0.01168 0.01338 0.01035 0.01601 0.01059 0.01206 0.01351 0.02559 0.02694 0.03554 0.01898 0.02289 0.03682 0.02146 0.07023 0.06490 0.02492 0.02597 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
53 0.03326 0.03277 0.05016 0.02862 0.02897 0.03245 0.02831 0.02880 0.03897 0.02963 0.02999 0.05068 0.03061 0.04636 0.05024 0.06323 0.02779 0.02844 0.03631 0.03219 0.02992 0.02872 0.02927 0.02975 0.03016 0.02697 0.04105 0.02812 0.02826 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
54 0.04671 0.03802 0.04663 0.01431 0.01161 0.00884 0.00821 0.00899 0.02367 0.00728 0.00781 0.02868 0.00712 0.02728 0.01506 0.10850 0.00689 0.00679 0.01569 0.00819 0.00699 0.00826 0.00772 0.00772 0.00762 0.01223 0.02378 0.00908 0.00914 0.00946 0.01560 0.01968 0.05323 0.01445 0.03545 0.03517 0.01705 0.04713 0.05025 0.02084 0.02556 0.02270 0.04313 0.02516 0.02631 0.00000 0.00000 0.00000 0.00000 0.00000
