1127.0,0.4149570,1.0000000,0.1649517,0.5697674,0.3580247,0.0125000,0.0555556,0.1228346,0.7000000,1.0000000
1364.0,0.4156188,1.0000000,0.2316807,0.5232558,0.4691358,0.0500000,0.0277778,0.1023622,0.6698718,0.0000000
1367.0,0.0582396,1.0000000,0.2790770,0.4418605,0.4444444,0.2562500,0.0722222,0.2755906,0.5737179,0.0000000
1456.0,0.5320979,1.0000000,0.2185843,0.9651163,0.0000000,0.2187500,0.0277778,0.0708661,0.6698718,0.0000000
1556.0,0.5651886,1.0000000,0.1219208,0.7093023,0.1481481,0.1500000,0.1277778,0.1732283,0.5096154,1.0000000
1705.0,0.2283256,1.0000000,0.2313689,0.7674419,0.2098765,0.1562500,0.0222222,0.1181102,0.7019231,0.0000000
1756.0,0.1369954,1.0000000,0.2135953,0.5930233,0.3580247,0.0000000,0.0277778,0.2677165,0.6378205,0.0000000
1780.0,0.7339510,1.0000000,0.1200499,0.7441860,0.5061728,0.0500000,0.0222222,0.0708661,0.5416667,0.0000000
1783.0,0.3778954,1.0000000,0.0767072,0.1860465,0.7407407,0.0312500,0.0555556,0.1574803,0.5096154,0.0000000
1996.0,0.2263402,1.0000000,0.2095416,0.6511628,0.3703704,0.0625000,0.0111111,0.1496063,0.6378205,1.0000000
2046.0,0.4765056,1.0000000,0.0929217,0.6860465,0.2962963,0.0750000,0.0555556,0.1181102,0.4775641,0.0000000
2062.0,0.0555923,1.0000000,0.1858435,0.4069767,0.4567901,0.0687500,0.0555556,0.2598425,0.6698718,0.0000000
2063.0,0.2495036,1.0000000,0.2316807,0.2790698,0.5308642,0.0625000,0.2611111,0.1417323,0.6057692,0.0000000
2124.0,0.4003971,1.0000000,0.1418771,0.7558140,0.2222222,0.1250000,0.0444444,0.1811024,0.5096154,1.0000000
2156.0,0.3448048,1.0000000,0.3161833,0.4418605,0.5555556,0.0625000,0.0333333,0.0944882,0.5737179,1.0000000
2218.0,0.5996029,1.0000000,0.2329280,0.7441860,0.1851852,0.1500000,0.1277778,0.1417323,0.3814103,1.0000000
2219.0,0.1158173,1.0000000,0.2781416,0.0813953,0.9012346,0.4437500,0.1444444,0.3070866,0.6057692,1.0000000
2399.0,0.2620781,1.0000000,0.2425943,0.6511628,0.0740741,0.0250000,0.1111111,0.2834646,0.2211538,1.0000000
2400.0,0.4718729,1.0000000,0.2173371,0.6162791,0.2839506,0.0062500,0.0444444,0.1338583,0.2532051,1.0000000
2420.0,0.1489080,1.0000000,0.1216090,0.4418605,0.3086420,0.0625000,0.0222222,0.1732283,0.5416667,0.0000000
2551.0,0.3110523,1.0000000,0.3691924,0.7906977,0.1728395,0.1562500,0.0444444,0.1417323,0.4134615,0.0000000
2587.0,0.4434150,1.0000000,0.1465544,0.7325581,0.2222222,0.2000000,0.0444444,0.1574803,0.5416667,1.0000000
2666.0,0.1608206,1.0000000,0.2965388,0.6046512,0.3333333,0.0437500,0.2777778,0.3858268,0.5737179,0.0000000
2739.0,0.6922568,1.0000000,0.3626442,0.6744186,0.2345679,0.0062500,0.1611111,0.4566929,0.2532051,1.0000000
2924.0,0.2872270,1.0000000,0.2076707,0.7093023,0.3086420,0.2562500,0.0388889,0.1968504,0.4134615,0.0000000
2968.0,0.2799471,1.0000000,0.1490490,0.5581395,0.3950617,0.0312500,0.0444444,0.1653543,0.6057692,0.0000000
3018.0,0.1700860,1.0000000,0.0854381,0.4883721,0.5308642,0.2937500,0.0555556,0.1889764,0.6057692,0.0000000
302.0,0.1720715,0.0000000,0.2435298,0.6976744,0.2592593,0.0375000,0.0700000,0.0543307,0.4134615,0.0000000
3114.0,0.3620119,1.0000000,0.2086062,0.5348837,0.4567901,0.0187500,0.0277778,0.1259843,0.5737179,0.0000000
3216.0,0.3990735,1.0000000,0.1138135,0.7558140,0.2469136,0.0250000,0.0444444,0.1653543,0.5416667,1.0000000
3221.0,0.2481800,1.0000000,0.1035235,0.5581395,0.4444444,0.0062500,0.0388889,0.1811024,0.7019231,0.0000000
3382.0,0.2183984,1.0000000,0.1802307,0.6395349,0.2098765,0.0562500,0.0388889,0.1968504,0.6057692,0.0000000
3706.0,0.2878888,1.0000000,0.0514500,0.4302326,0.6666667,0.0625000,0.1388889,0.4330709,0.7339744,0.0000000
3768.0,0.5764394,1.0000000,0.0898036,0.7790698,0.3950617,0.2812500,0.1611111,0.2913386,0.4455128,1.0000000
3853.0,0.2389146,1.0000000,0.1824135,0.4302326,0.5555556,0.0375000,0.0611111,0.1732283,0.6057692,0.0000000
3864.0,0.4202515,1.0000000,0.1917680,0.6046512,0.3333333,0.0250000,0.0277778,0.0787402,0.4775641,0.0000000
3976.0,0.1343481,1.0000000,0.3264733,0.3372093,0.3209877,0.0687500,0.1166667,0.0629921,0.7339744,0.0000000
4289.0,0.5076109,1.0000000,0.1771126,0.4883721,0.2469136,0.0250000,0.0555556,0.0944882,0.6057692,0.0000000
4315.0,0.1588352,1.0000000,0.2416589,0.4418605,0.5061728,0.0625000,0.0611111,0.2598425,0.6378205,0.0000000
436.0,0.0569159,0.0000000,0.1278453,0.0465116,0.8888889,0.0062500,0.0744444,0.1897638,0.5150641,0.0000000
4602.0,0.4162806,1.0000000,0.0991581,0.5581395,0.3827160,0.0187500,0.0166667,0.0629921,0.5416667,0.0000000
4706.0,0.1489080,1.0000000,0.1864671,0.2906977,0.6913580,0.0437500,0.0333333,0.1417323,0.5737179,0.0000000
472.0,0.1985440,0.0000000,0.1315872,0.2209302,0.7160494,0.0125000,0.1066667,0.3259843,0.4535256,0.0000000
473.0,0.0225017,0.0000000,0.7284066,0.5697674,0.2962963,0.2750000,0.1361111,0.1488189,0.4125000,0.0000000
4781.0,0.1601588,1.0000000,0.2132834,0.7209302,0.2098765,0.0937500,0.0833333,0.1574803,0.7339744,0.0000000
483.0,0.8299140,0.0000000,0.1789835,0.6046512,0.3950617,0.0312500,0.0988889,0.1125984,0.4919872,1.0000000
4831.0,0.1932495,1.0000000,0.1733708,0.4069767,0.5925926,0.0187500,0.0500000,0.3070866,0.7660256,0.0000000
4913.0,0.2693580,1.0000000,0.1774244,0.6279070,0.2839506,0.0687500,0.0166667,0.0629921,0.5416667,0.0000000
4914.0,0.1065520,1.0000000,0.1577799,0.3255814,0.6419753,0.0250000,0.0500000,0.3070866,0.5096154,0.0000000
4916.0,0.1230973,1.0000000,0.2790770,0.7093023,0.2098765,0.0187500,0.0333333,0.1496063,0.5416667,1.0000000
5040.0,0.5592323,1.0000000,0.3093234,0.8372093,0.1234568,0.3375000,0.1833333,0.1259843,0.7339744,1.0000000
5126.0,0.0972866,1.0000000,0.2335516,0.6511628,0.3456790,0.0625000,0.0333333,0.0866142,0.6378205,0.0000000
5157.0,0.0708140,1.0000000,0.1403181,0.6511628,0.3703704,0.0375000,0.0222222,0.3543307,0.7660256,0.0000000
5201.0,0.1019193,1.0000000,0.2248207,0.3139535,0.5679012,0.0375000,0.0388889,0.2047244,0.5416667,0.0000000
5238.0,0.4162806,1.0000000,0.2505769,0.6511628,0.2592593,0.0846750,0.0500000,0.1259843,0.6698718,0.0000000
5261.0,0.2250165,1.0000000,0.2575616,0.8023256,0.1234568,0.0437500,0.0222222,0.1181102,0.4775641,1.0000000
5342.0,0.0330907,1.0000000,0.3252261,0.0348837,0.9753086,0.0000000,0.1888889,0.3858268,0.7019231,0.0000000
5371.0,0.1118465,1.0000000,0.2503898,0.3372093,0.6296296,0.0562500,0.0388889,0.2204724,0.6698718,0.0000000
5372.0,0.4010589,1.0000000,0.2282507,0.7441860,0.2345679,0.0062500,0.0388889,0.1259843,0.4775641,1.0000000
548.0,0.0847121,0.0000000,0.1278453,0.2093023,0.7530864,0.1437500,0.0855556,0.4102362,0.5064103,0.0000000
5564.0,0.1608206,1.0000000,0.1883380,0.4069767,0.5802469,0.0500000,0.0166667,0.1102362,0.6378205,0.0000000
5569.0,0.4030443,1.0000000,0.2510134,0.7325581,0.1975309,0.0875000,0.0333333,0.0866142,0.5737179,0.0000000
5578.0,0.6962277,1.0000000,0.1116308,0.6395349,0.2716049,0.1687500,0.0944444,0.1653543,0.5737179,0.0000000
562.0,0.7531436,0.0000000,0.1624571,0.6976744,0.2469136,0.0437500,0.0277778,0.0653543,0.5875000,1.0000000
569.0,0.0264725,0.0000000,0.3055815,0.0000000,1.0000000,0.0000000,0.0850000,0.2551181,0.7429487,0.0000000
5786.0,0.3481138,1.0000000,0.1771126,0.6976744,0.2962963,0.1937500,0.0333333,0.1496063,0.5737179,1.0000000
5954.0,0.0595632,1.0000000,0.4773932,0.7441860,0.2222222,0.0500000,0.0500000,0.1968504,0.5737179,0.0000000
6084.0,0.1045665,1.0000000,0.2198316,0.3488372,0.5802469,0.0000000,0.0611111,0.2204724,0.6378205,0.0000000
609.0,0.2634017,1.0000000,0.1178672,0.3372093,0.1975309,0.0375000,0.0327778,0.1094488,0.4721154,0.0000000
614.0,0.0681668,1.0000000,0.5618959,0.3953488,0.5555556,0.2312500,0.0394444,0.1330709,0.4589744,0.0000000
