9350,0.000,0.000,0.000,0.231,0.385,1.000,0.923,0.231,0.077,0.231
9390,0.500,0.344,0.125,0.000,0.656,0.500,0.250,0.000,0.656,0.375
9397,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9422,0.450,0.200,0.000,0.000,0.250,0.700,0.600,0.450,0.300,0.350
9474,0.905,0.524,0.476,0.571,0.381,0.333,0.524,0.762,0.667,0.238
9478,0.529,0.294,0.412,1.000,0.412,0.412,0.588,0.235,0.000,1.000
9492,1.000,0.174,0.000,0.304,0.696,0.174,0.000,0.000,0.870,0.043
9558,1.000,0.516,0.097,0.000,0.065,0.548,0.355,0.000,0.000,0.097
9583,1.000,0.545,0.136,0.000,0.000,0.091,0.273,0.000,0.000,0.273
9649,0.000,0.200,1.000,0.000,0.400,0.200,0.133,0.000,0.000,0.000
9675,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
9681,0.840,1.000,0.440,0.000,0.000,0.080,0.360,0.520,0.160,0.000
9721,0.000,0.033,1.000,0.800,0.433,0.300,0.133,0.567,0.700,0.100
9734,0.571,0.000,0.000,0.905,0.190,0.000,0.667,0.143,0.000,0.571
9735,1.000,0.741,0.148,0.000,0.037,0.000,0.593,0.333,0.148,0.222
9741,0.000,0.000,1.000,0.429,0.000,0.571,0.000,0.000,0.000,0.000
9748,0.348,0.565,0.174,0.130,0.913,0.652,0.435,0.522,0.478,0.000
9758,1.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000
9763,0.435,0.565,0.087,0.000,0.565,0.696,0.435,0.522,0.000,0.174
9798,0.733,0.333,1.000,0.267,0.267,0.333,0.000,0.000,0.000,0.000
9821,0.647,0.118,0.882,0.294,0.000,0.000,0.000,1.000,0.000,0.000
9827,0.813,1.000,0.687,0.125,0.000,0.563,0.250,0.687,0.437,0.375
9981,0.920,0.520,0.000,0.640,0.520,0.400,0.560,0.560,0.760,0.840
9996,1.000,0.714,0.000,0.214,0.071,0.000,0.000,0.000,0.000,0.000
10444,0.516,0.871,0.806,0.452,0.613,0.677,0.387,0.387,0.484,1.000
10520,0.476,0.286,0.333,1.000,0.333,0.000,0.905,0.143,0.000,0.000
10870,1.000,0.962,0.538,0.038,0.000,0.038,0.615,0.385,0.154,0.000
10999,0.611,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11049,0.966,0.069,0.138,0.517,0.517,0.690,0.207,0.655,0.517,0.103
11142,0.655,0.000,0.103,0.586,0.103,0.000,0.000,0.517,0.276,0.276
11181,0.000,1.000,0.437,0.062,0.187,0.000,0.000,0.000,0.000,0.000
11186,0.833,0.500,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000
11250,0.308,0.654,1.000,0.692,0.846,0.731,0.231,0.462,0.577,0.154
11336,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.250,0.000,0
11346,0.632,1.000,0.632,0.316,0.158,0.000,0.000,0.000,0.158,0.000
11366,0.900,0.600,0.250,0.200,0.650,0.650,0.750,1.000,0.750,0.000
11371,0.950,0.000,0.550,1.000,0.500,0.300,0.150,0.150,0.700,0.650
11449,0.000,0.125,0.333,0.833,0.000,1.000,0.083,0.083,0.542,0.292
11503,1.000,0.857,0.500,0.000,0.000,0.143,0.143,0.000,0.000,0.357
11528,0.000,0.500,0.500,0.500,1.000,0.500,1.000,0.000,0.000,0.000
11578,0.000,0.417,0.972,0.750,0.861,0.694,0.889,0.778,1.000,0.667
11653,0.000,0.333,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000
11654,0.556,0.222,1.000,0.944,0.278,0.000,0.667,0.667,0.333,0.500
11658,0.421,0.316,0.789,0.000,0.211,0.000,0.000,0.000,0.000,0.105
11668,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11698,1.000,0.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11767,1.000,0.350,0.050,0.250,0.450,1.000,0.500,0.150,0.000,0.150
11768,0.933,0.167,0.267,0.467,0.367,0.767,0.567,0.833,0.533,0.900
11798,0.692,0.923,1.000,0.462,0.000,0.000,0.000,0.000,0.000,0.000
11805,0.692,0.692,0.385,1.000,0.000,0.000,0.000,0.000,0.000,0.000
11847,0.000,0.000,0.000,0.000,0.000,0.429,0.000,0.000,0.000,0.000
11890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.647,0.000
11891,0.667,0.810,0.381,0.905,0.762,0.286,0.667,0.667,0.571,0.667
11895,0.556,0.222,0.000,0.278,0.444,1.000,0.833,0.667,0.722,0.111
11900,0.286,0.000,0.000,0.786,0.571,0.571,0.857,1.000,0.214,0.000
11909,0.235,0.059,0.000,0.059,0.235,0.412,0.235,0.000,0.000,0.000
11957,0.600,0.600,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067
11983,0.400,0.200,0.250,0.650,0.300,0.000,0.000,0.700,0.650,0.000
12000,1.000,0.952,0.286,0.000,0.000,0.000,0.000,0.381,0.381,0.238
12015,0.724,0.655,0.655,0.517,0.379,0.655,0.621,0.621,0.724,1.000
12030,1.000,0.647,0.176,0.235,0.000,0.412,0.176,0.353,0.000,0.000
12072,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12084,0.611,0.944,0.278,0.278,0.278,0.389,0.500,0.556,0.611,0.611
12178,0.250,0.000,0.500,0.000,0.500,0.750,0.000,0.000,0.000,0.000
12180,0.588,0.412,0.941,0.529,0.765,0.471,0.412,0.824,0.529,0.471
12185,0.000,0.000,0.000,0.235,0.059,0.176,0.000,0.000,0.000,0.000
12195,0.813,0.563,0.625,0.437,0.813,0.187,0.000,0.313,0.625,0.500
12265,0.917,0.500,0.250,0.583,0.667,1.000,0.500,0.750,0.667,1.000
12339,1.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12386,0.000,0.000,1.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000
12471,0.367,0.233,0.767,0.600,0.233,0.000,0.367,0.000,0.000,0.400
12550,0.333,1.000,0.667,0.259,0.000,0.000,0.000,0.000,0.000,0.000
12671,1.000,0.545,0.000,0.000,0.000,0.000,0.045,0.000,0.045,0.000
12694,0.500,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
12794,0.600,0.800,0.550,0.200,0.000,0.000,0.000,0.800,0.300,0.000
12866,1.000,0.000,0.000,0.000,0.200,1.000,0.000,0.000,0.000,0.000
12889,0.167,0.042,0.583,0.292,0.083,0.000,0.708,0.542,0.167,0.000
12910,0.437,1.000,0.375,0.875,0.000,0.000,0.000,0.000,0.000,0.000
12922,0.000,0.500,0.000,1.000,0.700,0.300,0.500,0.000,0.000,0.000
12944,0.367,0.467,0.000,0.000,0.000,0.567,0.200,1.000,0.800,0.567
12996,0.333,0.857,0.571,0.571,0.238,0.000,0.000,0.857,0.333,0.000
12997,0.667,0.000,0.000,1.000,0.000,0.000,0.667,0.000,0.000,0.000
13013,0.000,0.167,0.000,0.444,0.000,0.167,0.500,0.667,0.889,0.111
13066,1.000,0.000,0.529,0.471,0.706,0.647,0.824,0.235,0.000,0.000
13080,0.615,0.000,0.000,0.769,1.000,0.846,0.462,0.231,0.231,0.308
13084,0.943,0.286,0.543,0.029,0.714,0.029,0.114,0.029,0.114,0.429
13172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13176,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,0.000
13188,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
13238,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
13299,0.000,0.350,0.800,0.100,1.000,0.950,0.000,0.650,0.250,0.000
13311,0.231,0.538,0.231,0.538,0.000,0.000,0.000,0.000,0.000,0.000
13384,0.933,0.667,0.400,0.000,0.000,0.000,0.133,0.467,0.200,0.000
13405,0.500,0.107,0.036,0.000,0.286,0.357,0.357,0.286,0.357,0.500
13414,1.000,1.000,0.889,0.444,0.333,0.222,0.222,0.000,0.000,0.000
13415,0.500,0.133,0.400,0.700,1.000,0.633,0.500,0.000,0.900,0.700
13458,0.833,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0,0
13496,0.250,0.000,1.000,0.250,0.000,0.250,0.000,0.000,0.000,0.000
13504,1.000,1.000,0.588,0.235,0.118,0.000,0.412,0.529,0.706,0.706
13554,0.900,0.300,1.000,0.800,0.300,0.100,0.000,0.400,0.500,0.200
13568,0.316,0.000,0.368,0.158,0.000,0.000,0.000,0.053,0.000,0.000
13625,1.000,0.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13798,0.935,0.710,0.355,1.000,0.581,0.065,0.000,0.000,0.419,0.226
13801,0.611,0.056,0.222,0.444,0.722,0.556,0.222,0.333,0.389,0.556
12682,0.571,0.929,0.964,0.786,0.607,0.821,0.964,0.429,0.071,0.786
13472,0.565,0.304,0.087,0.913,0.000,0.522,0.478,0.652,0.261,0.130
13550,0.344,0.625,0.500,0.281,1.000,0.562,0.344,0.125,0.375,0.594
13639,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
13641,0.591,0.409,0.364,1.000,0.591,0.000,0.000,0.682,0.182,0.000
13642,1.000,0.900,0.367,0.300,0.467,0.667,0.600,0.333,0.067,0.000
13770,0.273,0.955,0.591,0.227,0.227,0.773,0.273,0.045,0.227,0.591
13806,0.000,0.000,0.000,0.667,0.000,0.000,1.000,0.000,0.000,0
13818,0.000,0.687,0.313,1.000,0.062,0.187,0.250,0.187,0.000,0.000
13904,0.316,0.684,0.526,0.105,0.000,0.737,0.421,0.000,0.000,0.000
13923,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14029,1.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000
14037,0.864,0.727,0.000,0.364,0.409,0.818,0.909,0.227,0.409,1.000
14122,1.000,0.524,0.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14184,1.000,0.524,0.667,0.905,0.619,0.000,0.190,0.905,0.333,0.000
14211,1.000,0.000,0.520,0.000,0.680,0.000,0.000,0.000,0.000,0.000
14340,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000
14410,0.423,0.192,1.000,0.846,0.654,0.000,0.000,0.000,0.077,0.000
14429,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.250,0.000
14448,0.923,1.000,0.769,0.000,0.000,0.154,0.538,0.231,0.385,0.000
14493,0.741,0.704,0.000,0.037,0.407,0.259,0.333,0.778,0.296,0.000
14529,0.640,0.160,0.240,0.120,0.720,0.000,0.560,0.320,0.760,0.960
14605,0.727,1.000,0.636,0.636,0.182,0.000,0.000,0.000,0.000,0.000
14611,0.542,0.417,0.250,1.000,0.750,0.458,0.250,0.958,0.000,0.333
14646,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0
14682,0.065,1.000,0.613,0.194,0.032,0.290,0.000,0.097,0.548,0.516
14787,1.000,0.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14836,0.000,0.667,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
14841,0.000,0.000,0.000,0.000,0.429,0.000,0.000,0.000,0.000,0.000
14918,0.000,0.333,0.111,0.556,0.667,0.444,0.222,0.000,0.222,0.222
14977,0.440,0.640,1.000,0.840,0.440,0.520,0.280,0.600,0.880,0.520
15029,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0,0,0
15042,0.333,0.722,0.444,0.222,0.056,0.000,0.000,0.000,0.000,0.000
15150,0.871,0.452,1.000,0.710,0.903,0.548,0.161,0.806,0.581,0.258
15154,0.333,0.267,0.733,0.733,0.733,0.933,0.000,0.000,0.000,0.600
15156,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15158,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
15164,0.600,0.000,0.000,0.133,0.000,0.000,1.000,0.133,0.000,0.000
15175,0.833,0.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15180,0.000,0.000,0.000,0.000,0.250,0.000,0.000,1.000,0.000,0.000
15247,0.050,0.750,0.700,1.000,0.350,0.000,0.000,0.000,0.000,0.550
15248,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.462,0.846,0.385
15256,0.708,0.333,0.042,0.542,1.000,0.125,0.417,0.000,0.792,0.667
15277,0.333,0.500,0.167,0.444,0.000,0.333,0.556,0.222,0.000,0.000
15333,0.231,0.462,0.808,0.577,0.115,0.962,0.731,0.423,0.731,0.231
15352,1.000,0.750,0.750,0.125,0.000,0.000,0.000,0.000,0.000,0.000
15357,0.148,0.259,0.778,0.556,0.333,0.000,0.148,0.000,0.481,0.481
15424,1.000,0.750,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000
15442,0.500,0.550,0.100,1.000,0.750,0.300,0.000,0.000,0.050,0.000
15471,0.880,0.480,0.400,0.680,0.600,0.320,0.240,0.680,0.840,0.760
15500,0.136,1.000,0.273,0.000,0.000,0.591,0.136,0.182,0.273,0.591
15506,1.000,0.486,0.081,0.000,0.108,0.703,0.838,0.324,0.162,0.000
15513,0.231,1.000,0.269,0.154,0.000,0.000,0.000,0.000,0.115,0.000
15517,0.704,0.296,0.222,1.000,0.593,0.667,0.519,0.333,0.259,0.741
15551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,1.000
15560,0.500,0.167,0.667,0.722,0.278,0.000,0.000,0.000,0.000,0.278
15570,1.000,0.667,0.375,0.458,0.708,0.667,0.125,0.708,0.333,0.167
15585,0.062,0.125,0.094,0.406,0.344,0.219,0.313,0.250,0.250,0.219
15645,0.160,1.000,0.840,0.560,0.680,0.400,0.400,0.920,0.000,0.040
15678,0.385,0.000,0.000,0.000,0.077,0.231,0.192,0.000,0.077,0.000
15722,0.000,0.000,0.000,0.000,0.211,0.000,0.632,0.789,0.684,0.632
15846,0.880,0.360,0.000,0.600,0.600,0.520,0.760,1.000,0.720,0.360
15867,0.857,0.381,0.143,0.667,0.381,0.429,0.190,0.143,0.381,0.238
15951,0.000,0.000,0.000,0.381,0.333,0.000,0.429,1.000,0.286,0.000
15966,1.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16014,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.250,0
16035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000
16206,0.000,0.053,1.000,0.789,0.000,0.000,0.000,0.000,0.000,0.105
16292,0.000,0.500,0.167,0.667,0.333,0.000,0.000,0.000,0.167,0.500
16470,0.533,0.400,0.533,0.800,1.000,0.367,0.000,0.133,0.833,0.767
16608,0.000,0.600,0.167,1.000,0.867,0.000,0.000,0.167,0.167,0.167
15660,0.000,0.000,0.462,0.692,0.538,0.000,0.000,0.308,0.462,0.000
15797,0.270,0.000,0.784,0.270,0.000,0.676,0.351,0.649,0.676,0.649
16099,0.846,0.308,0.000,0.538,0.731,0.385,0.000,0.615,0.038,0.000
16210,0.000,1.000,0.643,0.000,0.000,0.071,0.000,0.786,0.500,0.429
16355,0.579,0.842,1.000,0.789,0.947,0.842,0.684,0.263,0.789,0.474
16571,0.889,1.000,0.778,0.667,0.000,0.000,0.000,0.000,0.000,0.000
16574,0.955,0.591,0.773,0.545,1.000,0.136,0.000,0.000,0.136,0.818
16704,0.696,1.000,0.565,0.435,0.000,0.000,0.000,0.000,0.000,0.000
16755,0.000,0.000,0.000,0.000,0.000,1.000,0.250,0.000,0,0
16766,0.077,0.462,0.692,0.615,0.692,0.692,1.000,0.077,0.000,0.000
16772,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16790,0.000,0.000,0.214,0.571,0.000,0.000,0.071,0.143,0.000,0.000
16792,0.095,0.143,0.143,0.238,0.143,0.286,0.238,0.429,0.286,0.190
16901,0.444,0.056,0.944,0.667,0.889,0.389,0.389,0.556,0.778,0.333
