1025,90
1025,1
1025,11
1054,3
1054,3
1103,5
1104,14
1104,6
1109,9
1109,6
1109,4
1109,3
1109,3
1127,2
1127,18
1127,3
1139,7
1139,20
1139,96
1139,35
1139,3
1163,5
1163,37
1168,3
1168,10
1172,10
1172,12
1172,2
1173,5
1211,20
1211,10
1211,10
1211,5
1211,42
1211,29
1211,5
1212,4
1212,3
1213,6
1213,4
1213,1
1217,3
1217,3
1224,2
1224,1
1263,5
1263,4
1263,6
1263,10
1271,3
1275,18
1275,2
1276,8
1276,10
1281,5
1281,5
1281,10
1281,5
1281,6
1281,26
1352,5
1364,8
1364,12
1364,24
1367,5
1367,41
1431,16
1431,15
1456,35
1456,6
1464,6
1464,7
1465,24
1465,6
1516,30
1516,1
1517,27
1517,14
1556,24
1556,42
1556,15
1556,8
1618,1
1618,1
1650,4
1650,4
1658,3
1658,6
1670,10
1670,20
1670,10
1687,5
1687,3
1688,3
1688,3
1702,2
1705,25
1705,7
1756,1
1756,20
1756,4
1780,8
1780,9
1783,5
1783,4
1783,46
1784,24
1784,1
1821,7
1821,25
1830,12
1830,3
1894,4
1935,4
1935,4
1944,6
1956,30
1956,26
1956,78
1969,17
1969,9
1994,3
1994,8
1996,10
1996,3
1996,16
2046,12
2058,5
2058,11
2062,11
2062,2
2062,11
2063,10
2063,24
2063,1
2063,10
2124,20
2124,5
2133,1
2133,2
2138,1
2145,40
2145,33
2145,160
2145,150
2145,16
2145,170
2145,160
2145,406
2145,51
2156,10
2156,35
2210,1
2218,24
2218,10
2218,9
2219,71
2219,12
2290,2
2291,15
2292,2
2297,1
2366,4
2366,5
2369,3
2371,13
2371,24
2371,19
2371,23
2371,3
2371,22
2387,1
2387,4
2387,7
2387,1
2387,1
2397,1
2397,3
2399,4
2399,34
2399,5
2399,16
2399,5
2400,1
2400,10
2400,20
2401,3
2401,4
2420,10
2420,12
2420,10
2420,9
2453,1
2551,25
2551,1
2587,32
2664,3
2665,3
2665,23
2666,7
2667,16
2667,10
2674,6
2739,1
2739,16
2739,6
2739,54
2760,4
2782,5
2836,17
2836,11
2847,8
2847,7
2919,5
2919,1
2921,3
2923,10
2923,6
2924,5
2924,32
2924,41
2951,3
2951,4
2964,3
2964,3
2968,5
2968,2
2969,42
2969,4
3018,47
3018,10
302,6
302,6
302,5
302,5
302,42
302,42
302,1
302,7
302,7
3031,12
3031,4
3085,7
3085,5
3111,6
3111,6
3111,9
3111,22
3114,3
3114,4
3114,9
3204,1
3204,1
3209,1
3209,2
3216,1
3216,4
3219,1
3221,1
3221,1
3221,1
3294,1
3294,8
3294,3
3294,6
3315,10
3315,1
3382,3
3382,5
3382,9
3382,2
3389,8
3389,3
3390,4
3390,1
3394,5
3399,43
3399,5
3399,3
3399,21
3461,5
3461,3
3490,2
3490,4
3528,3
3528,1
3531,4
3531,3
3531,1
3558,1
3558,7
3561,2
3561,2
3561,3
3561,1
3570,2
3570,1
3570,3
3583,2
3583,14
3598,3
3598,1
3675,3
3675,33
3675,38
3682,4
3689,1
3689,2
3694,3
3706,8
3706,10
3768,45
3768,9
3768,20
3769,9
3769,1
3769,3
3776,7
3787,11
3787,10
3853,6
3853,2
3864,3
3864,4
3867,8
3867,11
3946,9
3960,13
3971,10
3972,5
3972,5
3974,25
3974,111
3976,11
3976,3
4063,8
4063,9
4086,18
4092,4
4139,2
4139,3
417,1
417,1
4177,2
4177,3
4185,34
4185,6
4185,12
4201,2
4201,4
4204,10
4204,9
4211,3
4289,4
4289,5
4289,46
4290,6
4290,5
4292,4
4299,3
4299,2
4303,12
4315,10
4315,9
4323,3
436,1
436,1
436,14
436,14
4404,10
4404,9
4404,16
4406,4
4406,3
4408,4
4409,5
4409,2
4412,53
4412,15
4420,3
4425,5
4434,3
4434,6
4434,11
4496,2
4496,4
4496,4
4497,1
4497,3
4497,2
4500,3
4500,3
4500,2
4503,3
4503,3
452,7
452,1
452,7
452,22
452,22
452,4
452,35
452,35
452,10
452,10
4530,3
4530,2
4530,2
4530,7
458,39
458,39
458,2
458,19
458,19
4600,29
4600,9
4601,1
4601,4
4602,3
4602,1
4604,6
4604,8
4604,24
461,17
461,17
461,9
461,9
4628,6
4628,2
4628,3
463,4
463,4
468,2
468,2
468,4
468,4
4696,18
4696,3
4701,57
4701,5
4704,43
4704,11
4706,7
472,2
472,23
472,23
472,11
472,11
473,44
473,44
473,4
473,13
473,13
4744,1
4744,4
4744,10
4744,15
4754,2
4754,2
4754,2
4754,3
4754,3
4754,3
4754,1
4756,3
4781,3
4781,15
4817,36
4817,4
4818,1
4818,2
4818,3
4818,13
4818,4
4818,3
4818,12
4819,3
4819,8
4819,1
4819,61
483,5
4831,3
4831,4
4831,1
4831,9
4831,3
4831,7
4831,3
4831,3
4913,11
4914,4
4914,4
4916,3
4916,13
4916,3
4931,1
4931,23
494,3
494,4
494,4
4989,5
501,4
501,6
5010,5
5010,38
5018,1
5018,8
503,5
503,6
503,6
504,19
504,136
504,136
504,10
5040,4
5040,54
5040,51
5105,3
5110,13
5110,3
5126,10
5126,1
5132,2
5137,4
5157,6
5157,3
5201,6
5238,9
526,11
526,11
5261,7
5261,1
5261,11
5266,8
5311,5
5311,1
5317,3
534,8
534,8
534,1
5342,1
5342,1
5346,8
5346,3
536,8
536,49
536,49
5368,7
5368,3
5371,9
5371,3
5371,10
5372,1
5372,9
5379,4
5379,3
5383,1
5389,53
5389,7
5439,1
5439,1
544,1
544,4
544,12
544,12
544,3
5449,2
5450,3
